"id","name","short_name","country","state"
2190,Dakota Wesleyan University,,United States of America,SD
2191,Mount Marty College,,United States of America,SD
2192,Northern State University,NSU,United States of America,SD
2193,Washington and Jefferson College,W&J,United States of America,PA
2194,Rhode Island School of Design,RISD,United States of America,RI
2195,University of Sioux Falls,,United States of America,SD
2196,Western Dakota Technical Institute,,United States of America,SD
2197,University of Tasmania,UTAS,Australia,Tasmania
2198,Bryan College,,United States of America,TN
2199,Carson-Newman University,,United States of America,TN
2200,Columbia State Community College,,United States of America,TN
2201,Cumberland University,,United States of America,TN
2202,DeVry University,,United States of America,TN
2203,Fisk University,,United States of America,TN
2204,Freed-Hardeman University,,United States of America,TN
2205,Hiwassee College,,United States of America,TN
2206,Huntington College of Health Sciences,,United States of America,TN
2207,Jackson State Community College,,United States of America,TN
2208,Johnson University,,United States of America,TN
2209,King University,,United States of America,TN
2210,Lee University,,United States of America,TN
2211,Milligan College,,United States of America,TN
2212,Nashville State Community College,,United States of America,TN
2213,Pellissippi State Community College,,United States of America,TN
2214,Rhodes College,,United States of America,TN
2215,Roane State Community College,,United States of America,TN
2216,Southern Adventist University,,United States of America,TN
2217,Southern College of Optometry,,United States of America,TN
2218,Southwest Tennessee Community College,,United States of America,TN
2219,Tennessee Wesleyan College,,United States of America,TN
2220,The LeMoyne-Owen College,,United States of America,TN
2221,Union University,,United States of America,TN
2222,University of Tennessee Health Science Center,,United States of America,TN
2223,University of Tennessee Knoxville,,United States of America,TN
2224,University of Tennessee Space Institute,,United States of America,TN
2225,Volunteer State Community College,,United States of America,TN
2226,Abilene Christian University,,United States of America,TX
2227,Alamo Colleges,,United States of America,TX
2228,Alvin Community College,,United States of America,TX
2229,Austin College,,United States of America,TX
2230,Austin Community College District,,United States of America,TX
2231,Austin Graduate School of Theology,,United States of America,TX
2232,Baptist Health System School of Health Professions,,United States of America,TX
2233,Blinn College,,United States of America,TX
2234,Brazosport College,,United States of America,TX
2235,Brookhaven College,,United States of America,TX
2236,Career Point College,,United States of America,TX
2237,Cedar Valley College,,United States of America,TX
2238,Central Texas College,,United States of America,TX
2239,Coastal Bend College,,United States of America,TX
2240,College of the Mainland,,United States of America,TX
2241,Concordia University Texas,,United States of America,TX
2242,Culinary Institute LeNotre,,United States of America,TX
2243,Dallas Baptist University,,United States of America,TX
2244,Dallas Nursing Institute,,United States of America,TX
2245,Del Mar College,,United States of America,TX
2246,Baylor University,BU,United States of America,TX
2247,University of Tennessee Chattanooga,"Chatt, UTC",United States of America,TN
2248,The University of Memphis,"Memphis, U of M",United States of America,TN
2249,Sewanee The University of the South,Sewanee,United States of America,TN
2250,The University of Tennessee,UT,United States of America,TN
2251,University of Tennessee Martin,UTM,United States of America,TN
2252,El Paso Community College,,United States of America,TX
2253,Galen College of Nursing,,United States of America,TX
2254,Galveston College,,United States of America,TX
2255,Grayson College,,United States of America,TX
2256,Hill College,,United States of America,TX
2257,Houston Baptist University,,United States of America,TX
2258,Houston Community College,,United States of America,TX
2259,Howard College,,United States of America,TX
2260,Howard Payne University,,United States of America,TX
2261,Lamar Institute of Technology,,United States of America,TX
2262,Lamar State College – Orange,,United States of America,TX
2263,Lamar State College – Port Arthur,,United States of America,TX
2264,Lamar University,,United States of America,TX
2265,Lone Star College System,,United States of America,TX
2266,Lubbock Christian University,,United States of America,TX
2267,McLennan Community College,,United States of America,TX
2268,McMurry University,,United States of America,TX
2269,Midland College,,United States of America,TX
2270,Midwestern State University,,United States of America,TX
2271,North American University,,United States of America,TX
2272,North Central Texas College,,United States of America,TX
2273,North Lake College,,United States of America,TX
2274,Odessa College,,United States of America,TX
2275,Ogle School,,United States of America,TX
2276,Our Lady of the Lake University,,United States of America,TX
2277,Panola College,,United States of America,TX
2278,Patty Hands Shelton School of Nursing,,United States of America,TX
2279,Rice University,,United States of America,TX
2280,Richland College,,United States of America,TX
2281,Saint Edward’s University,,United States of America,TX
2282,Sam Houston State University,,United States of America,TX
2283,San Jacinto College,,United States of America,TX
2284,Seminary of the Southwest,,United States of America,TX
